id,url,final_url,title,publisher,outlet_id,source_kind,published_on,first_seen,last_checked,http_status,link_state,link_state_since,consecutive_failures,wayback_url,wayback_saved_at,archive_attempts,created_at
118,https://www.usa.gov/agencies/u-s-immigration-and-customs-enforcement,,U.S. Immigration and Customs Enforcement (ICE),USAGov (U.S. General Services Administration),,primary_document,,2026-09-22T22:28:27Z,,,unchecked,,0,,,0,2026-09-22T22:28:27Z
119,https://www.usa.gov/agencies/u-s-department-of-defense,,U.S. Department of Defense (DOD),USAGov (U.S. General Services Administration),,primary_document,,2026-09-22T22:28:28Z,,,unchecked,,0,,,0,2026-09-22T22:28:28Z
120,https://www.usa.gov/agencies/u-s-department-of-justice,,U.S. Department of Justice (DOJ),USAGov (U.S. General Services Administration),,primary_document,,2026-09-22T22:28:28Z,,,unchecked,,0,,,0,2026-09-22T22:28:28Z
121,https://www.usa.gov/agencies/secret-service,,Secret Service,USAGov (U.S. General Services Administration),,primary_document,,2026-09-22T22:28:29Z,,,unchecked,,0,,,0,2026-09-22T22:28:29Z
122,https://www.usa.gov/branches-of-government,,Branches of the U.S. government,USAGov (U.S. General Services Administration),,primary_document,,2026-09-22T22:28:29Z,,,unchecked,,0,,,0,2026-09-22T22:28:29Z
123,https://www.supremecourt.gov/about/about.aspx,,About the Court,Supreme Court of the United States,,primary_document,,2026-09-22T22:28:30Z,,,unchecked,,0,,,0,2026-09-22T22:28:30Z
124,https://www.cadc.uscourts.gov/,,United States Court of Appeals for the District of Columbia Circuit,United States Court of Appeals for the District of Columbia Circuit,,primary_document,,2026-09-22T22:28:31Z,,,unchecked,,0,,,0,2026-09-22T22:28:31Z
125,https://www.uscourts.gov/about-federal-courts/court-role-and-structure,,Court Role and Structure,Administrative Office of the U.S. Courts,,primary_document,,2026-09-22T22:28:31Z,,,unchecked,,0,,,0,2026-09-22T22:28:31Z
126,https://www.law.cornell.edu/constitution/first_amendment,,First Amendment,"Cornell Law School, Legal Information Institute",,primary_document,,2026-09-22T22:28:32Z,,,unchecked,,0,,,0,2026-09-22T22:28:32Z
127,https://www.law.cornell.edu/constitution/fifth_amendment,,Fifth Amendment,"Cornell Law School, Legal Information Institute",,primary_document,,2026-09-22T22:28:32Z,,,unchecked,,0,,,0,2026-09-22T22:28:32Z
128,https://www.law.cornell.edu/wex/temporary_restraining_order,,temporary restraining order,"Cornell Law School, Legal Information Institute",,primary_document,,2026-09-22T22:28:33Z,,,unchecked,,0,,,0,2026-09-22T22:28:33Z
129,https://www.law.cornell.edu/wex/preliminary_injunction,,preliminary injunction,"Cornell Law School, Legal Information Institute",,primary_document,,2026-09-22T22:28:34Z,,,unchecked,,0,,,0,2026-09-22T22:28:34Z
130,https://www.law.cornell.edu/wex/en_banc,,en banc,"Cornell Law School, Legal Information Institute",,primary_document,,2026-09-22T22:28:34Z,,,unchecked,,0,,,0,2026-09-22T22:28:34Z
131,https://www.law.cornell.edu/wex/due_process,,due process,"Cornell Law School, Legal Information Institute",,primary_document,,2026-09-22T22:28:35Z,,,unchecked,,0,,,0,2026-09-22T22:28:35Z
132,http://government.ru/en/department/58/,,"Federal Service for Supervision of Communications, Information Technology and Mass Media",Government of the Russian Federation,,primary_document,,2026-09-22T22:28:35Z,,,unchecked,,0,,,0,2026-09-22T22:28:35Z
133,https://www.mevzuat.gov.tr/mevzuatmetin/1.5.6112.pdf,,Radyo ve Televizyonların Kuruluş ve Yayın Hizmetleri Hakkında Kanun (Law No. 6112),Mevzuat Bilgi Sistemi (Legislation Information System of the Republic of Türkiye),,primary_document,,2026-09-22T22:28:36Z,,,unchecked,,0,,,0,2026-09-22T22:28:36Z
134,https://rsf.org/en/country/turkey,,Türkiye,Reporters Without Borders,,reference,,2026-09-22T22:28:37Z,,,unchecked,,0,,,0,2026-09-22T22:28:37Z
135,https://www.legislation.gov.uk/ukpga/2002/11/section/1,,"Office of Communications Act 2002, section 1","legislation.gov.uk (The National Archives, United Kingdom)",,primary_document,,2026-09-22T22:28:37Z,,,unchecked,,0,,,0,2026-09-22T22:28:37Z
136,https://www.epra.org/organisations,,Members,European Platform of Regulatory Authorities (EPRA),,reference,,2026-09-22T22:28:38Z,,,unchecked,,0,,,0,2026-09-22T22:28:38Z
137,https://laws-lois.justice.gc.ca/eng/acts/c-22/page-1.html,,"Canadian Radio-television and Telecommunications Commission Act (R.S.C., 1985, c. C-22)","Justice Laws Website, Government of Canada",,primary_document,,2026-09-22T22:28:38Z,,,unchecked,,0,,,0,2026-09-22T22:28:38Z
138,http://duma.gov.ru/en/,,The State Duma,State Duma of the Federal Assembly of the Russian Federation,,primary_document,,2026-09-22T22:28:39Z,,,unchecked,,0,,,0,2026-09-22T22:28:39Z
139,https://cpj.org/about/,,About CPJ,Committee to Protect Journalists,,reference,,2026-09-22T22:28:40Z,,,unchecked,,0,,,0,2026-09-22T22:28:40Z
140,https://rsf.org/en/who-are-we,,Who are we?,Reporters Without Borders,,reference,,2026-09-22T22:28:40Z,,,unchecked,,0,,,0,2026-09-22T22:28:40Z
141,https://freedom.press/about/,,About,Freedom of the Press Foundation,,reference,,2026-09-22T22:28:41Z,,,unchecked,,0,,,0,2026-09-22T22:28:41Z
142,https://www.rcfp.org/about/,,About,Reporters Committee for Freedom of the Press,,reference,,2026-09-22T22:28:41Z,,,unchecked,,0,,,0,2026-09-22T22:28:41Z
143,https://knightcolumbia.org/,,Knight First Amendment Institute,Knight First Amendment Institute at Columbia University,,reference,,2026-09-22T22:28:42Z,,,unchecked,,0,,,0,2026-09-22T22:28:42Z
144,https://pressfreedomtracker.us/about/,,About,U.S. Press Freedom Tracker,,reference,,2026-09-22T22:28:43Z,,,unchecked,,0,,,0,2026-09-22T22:28:43Z
145,https://freedomhouse.org/about-us,,About Us,Freedom House,,reference,,2026-09-22T22:28:43Z,,,unchecked,,0,,,0,2026-09-22T22:28:43Z
146,https://monitor.civicus.org/about/,,About,CIVICUS Monitor,,reference,,2026-09-22T22:28:44Z,,,unchecked,,0,,,0,2026-09-22T22:28:44Z
147,https://www.hrw.org/about/about-us,,About Us,Human Rights Watch,,reference,,2026-09-22T22:28:44Z,,,unchecked,,0,,,0,2026-09-22T22:28:44Z
148,https://www.ca5.uscourts.gov/,,U.S. Court of Appeals for the Fifth Circuit,United States Court of Appeals for the Fifth Circuit,,primary_document,,2026-09-22T22:28:45Z,,,unchecked,,0,,,0,2026-09-22T22:28:45Z
149,https://www.dcd.uscourts.gov/,,United States District Court for the District of Columbia,United States District Court for the District of Columbia,,primary_document,,2026-09-22T22:28:45Z,,,unchecked,,0,,,0,2026-09-22T22:28:45Z
150,https://www.insidevoa.com/p/5831.html,,"Mission, Firewall and Charter",Voice of America,,primary_document,,2026-09-22T22:28:46Z,,,unchecked,,0,,,0,2026-09-22T22:28:46Z
151,https://www.archives.gov/federal-register/executive-orders/about.html,,About Executive Orders,"U.S. National Archives and Records Administration, Office of the Federal Register",,primary_document,,2026-09-22T22:28:46Z,,,unchecked,,0,,,0,2026-09-22T22:28:46Z
152,https://firstamendment.mtsu.edu/article/espionage-act-of-1917/,,Espionage Act of 1917,"The First Amendment Encyclopedia, Middle Tennessee State University",,reference,,2026-09-22T22:47:02Z,,,unchecked,,0,,,0,2026-09-22T22:47:02Z
153,https://firstamendment.mtsu.edu/article/masses-publishing-co-v-patten-s-d-n-y/,,Masses Publishing Co. v. Patten (S.D.N.Y.) (1917),"The First Amendment Encyclopedia, Middle Tennessee State University",,reference,,2026-09-22T22:47:04Z,,,unchecked,,0,,,0,2026-09-22T22:47:04Z
154,https://firstamendment.mtsu.edu/article/united-states-ex-rel-milwaukee-social-democratic-publishing-co-v-burleson/,,United States ex rel. Milwaukee Social Democratic Publishing Co. v. Burleson,"The First Amendment Encyclopedia, Middle Tennessee State University",,court_record,,2026-09-22T22:47:07Z,,,unchecked,,0,,,0,2026-09-22T22:47:07Z
155,https://supreme.justia.com/cases/federal/us/283/697/,,"Near v. Minnesota, 283 U.S. 697 (1931)",Justia US Supreme Court Center,,court_record,1931-06-01,2026-09-22T22:47:07Z,,,unchecked,,0,,,0,2026-09-22T22:47:07Z
156,https://www.ebsco.com/research-starters/politics-and-government/us-office-censorship,,U.S. Office of Censorship,EBSCO Research Starters,,reference,,2026-09-22T22:47:08Z,,,unchecked,,0,,,0,2026-09-22T22:47:08Z
157,https://www.pbs.org/weta/reportingamericaatwar/chronology/12181941.html,,"Reporting America at War: Chronology, December 18-19 1941",PBS / WETA,,reference,,2026-09-22T22:47:08Z,,,unchecked,,0,,,0,2026-09-22T22:47:08Z
158,https://time.com/archive/6799287/the-press-eastland-v-the-times/,,The Press: Eastland v. the Times,Time,,reporting,1956-11-26,2026-09-22T22:47:14Z,,,unchecked,,0,,,0,2026-09-22T22:47:14Z
159,https://exhibits.lib.unc.edu/exhibits/show/watergate/nixon-s-enemies-list,,Nixon's Enemies List,"University of North Carolina Library, A Southern View of Watergate exhibit",,reference,,2026-09-22T22:47:15Z,,,unchecked,,0,,,0,2026-09-22T22:47:15Z
160,https://www.britannica.com/event/Pentagon-Papers,,Pentagon Papers,Encyclopaedia Britannica,,reference,,2026-09-22T22:47:16Z,,,unchecked,,0,,,0,2026-09-22T22:47:16Z
161,https://supreme.justia.com/cases/federal/us/408/665/,,"Branzburg v. Hayes, 408 U.S. 665 (1972)",Justia US Supreme Court Center,,court_record,1972-06-29,2026-09-22T22:47:16Z,,,unchecked,,0,,,0,2026-09-22T22:47:16Z
162,https://www.rcfp.org/journals/the-news-media-and-the-law-fall-2001/blame-grenada/,,Blame Grenada!,Reporters Committee for Freedom of the Press,,reference,2001,2026-09-22T22:47:17Z,,,unchecked,,0,,,0,2026-09-22T22:47:17Z
163,https://fair.org/extra/book-excerpt-invading-grenada/,,Invading Grenada (book excerpt),FAIR (Fairness & Accuracy in Reporting),,reference,,2026-09-22T22:47:18Z,,,unchecked,,0,,,0,2026-09-22T22:47:18Z
164,https://rsf.org/en/who-killed-jean-dominique,,Who Killed Jean Dominique?,Reporters Without Borders (RSF),,reference,2001-04-03,2026-09-22T22:47:18Z,,,unchecked,,0,,,0,2026-09-22T22:47:18Z
165,https://haitisupportgroup.org/dominique-jean/,,"Dominique, Jean",Haiti Support Group,,reference,,2026-09-22T22:47:19Z,,,unchecked,,0,,,0,2026-09-22T22:47:19Z
166,https://www.camara.leg.br/radio/programas/393215-em-1939-getulio-vargas-cria-o-departamento-de-imprensa-e-propaganda/,,"Em 1939, Getúlio Vargas cria o Departamento de Imprensa e Propaganda","Rádio Câmara, Chamber of Deputies of Brazil",,primary_document,,2026-09-22T22:47:19Z,,,unchecked,,0,,,0,2026-09-22T22:47:19Z
167,https://www.britannica.com/topic/Estado-Novo-Brazilian-history,,Estado Novo (Brazilian history),Encyclopaedia Britannica,,reference,,2026-09-22T22:47:20Z,,,unchecked,,0,,,0,2026-09-22T22:47:20Z
168,https://latamjournalismreview.org/articles/my-september-11-on-the-50th-anniversary-of-the-coup-chilean-journalists-recall-living-through-the-start-of-the-dictatorship/,,"'My September 11': On the 50th anniversary of the coup in Chile, journalists remember living through the start of the dictatorship","LatAm Journalism Review, Knight Center for Journalism in the Americas, University of Texas at Austin",,reporting,2023-09-11,2026-09-22T22:47:20Z,,,unchecked,,0,,,0,2026-09-22T22:47:20Z
169,https://www.ebsco.com/research-starters/politics-and-government/history-censorship-chile,,History of Censorship in Chile,EBSCO Research Starters,,reference,,2026-09-22T22:47:21Z,,,unchecked,,0,,,0,2026-09-22T22:47:21Z
170,https://cidh.oas.org/countryrep/Argentina80eng/chap.7.htm,,"Report on the Situation of Human Rights in Argentina, Chapter VII: The Right to Freedom of Investigation, Opinion, Expression and Dissemination","Inter-American Commission on Human Rights, Organization of American States",,primary_document,1980,2026-09-22T22:47:21Z,,,unchecked,,0,,,0,2026-09-22T22:47:21Z
171,https://buenosairesherald.com/150th-anniversary/150-years-one-mission,,"150 years, one mission",Buenos Aires Herald,,reporting,,2026-09-22T22:47:22Z,,,unchecked,,0,,,0,2026-09-22T22:47:22Z
172,https://encyclopedia.ushmm.org/content/en/article/the-press-in-the-third-reich,,The Press in the Third Reich,"United States Holocaust Memorial Museum, Holocaust Encyclopedia",,reference,,2026-09-22T22:47:23Z,,,unchecked,,0,,,0,2026-09-22T22:47:23Z
173,https://www.britannica.com/topic/Glavlit,,Glavlit,Encyclopaedia Britannica,,reference,,2026-09-22T22:47:23Z,,,unchecked,,0,,,0,2026-09-22T22:47:23Z
174,https://www.encyclopedia.com/history/encyclopedias-almanacs-transcripts-and-maps/glavlit,,Glavlit,Encyclopedia.com,,reference,,2026-09-22T22:47:24Z,,,unchecked,,0,,,0,2026-09-22T22:47:24Z
175,https://journals.sagepub.com/doi/pdf/10.1080/03064227208532172,,Press Censorship in Spain & Portugal,Index on Censorship (SAGE Publishing),,reference,1972,2026-09-22T22:47:24Z,,,unchecked,,0,,,0,2026-09-22T22:47:24Z
176,https://www.britannica.com/topic/Estado-Novo-Portuguese-history,,Estado Novo (Portuguese history),Encyclopaedia Britannica,,reference,,2026-09-22T22:47:25Z,,,unchecked,,0,,,0,2026-09-22T22:47:25Z
177,https://history.state.gov/milestones/1961-1968/soviet-invasion-czechoslavkia,,"Soviet Invasion of Czechoslovakia, 1968","Office of the Historian, United States Department of State",,primary_document,,2026-09-22T22:47:25Z,,,unchecked,,0,,,0,2026-09-22T22:47:25Z
178,https://www.britannica.com/event/Prague-Spring,,Prague Spring,Encyclopaedia Britannica,,reference,,2026-09-22T22:47:26Z,,,unchecked,,0,,,0,2026-09-22T22:47:26Z
179,https://www.archivum.org/entries/blog/all-the-telephone-and-telex-lines-are-disconnected---rfe-and-the-1981-martial-law-in-poland,,"""All the Telephone and Telex Lines are Disconnected"" - RFE and the 1981 Martial Law in Poland",Blinken OSA Archivum,,reference,,2026-09-22T22:47:26Z,,,unchecked,,0,,,0,2026-09-22T22:47:26Z
180,https://www.ebsco.com/research-starters/history/history-censorship-poland,,History of Censorship in Poland,EBSCO Research Starters,,reference,,2026-09-22T22:47:27Z,,,unchecked,,0,,,0,2026-09-22T22:47:27Z
181,https://www.thejournal.ie/broadcast-ban-uk-30-years-3816443-Jan2018/,,"When Gerry Adams was played by an Oscar nominee, and the IRA weren't allowed talk about sausages",TheJournal.ie,,reporting,2018-01,2026-09-22T22:47:27Z,,,unchecked,,0,,,0,2026-09-22T22:47:27Z
182,https://sahistory.org.za/dated-event/suppression-communism-act-44-1950-severely-limits-what-media-could-report,,Suppression of Communism Act 44 of 1950 severely limits what the media could report,South African History Online,,reference,,2026-09-22T22:47:28Z,,,unchecked,,0,,,0,2026-09-22T22:47:28Z
183,https://www.britannica.com/topic/Suppression-of-Communism-Act,,Suppression of Communism Act,Encyclopaedia Britannica,,reference,,2026-09-22T22:47:29Z,,,unchecked,,0,,,0,2026-09-22T22:47:29Z
184,https://www.upi.com/Archives/1985/11/02/South-Africa-Saturday-issued-a-ban-on-all-television/6517499755600/,,South Africa Saturday issued a ban on all television...,UPI Archives,,reporting,1985-11-02,2026-09-22T22:47:29Z,,,unchecked,,0,,,0,2026-09-22T22:47:29Z
185,https://egypt.mom-rsf.org/en/context/history/,,Egypt: History,Media Ownership Monitor Egypt (Reporters Without Borders),,reference,,2026-09-22T22:47:30Z,,,unchecked,,0,,,0,2026-09-22T22:47:30Z
186,https://www.britannica.com/topic/Al-Ahram,,Al-Ahram,Encyclopaedia Britannica,,reference,,2026-09-22T22:47:30Z,,,unchecked,,0,,,0,2026-09-22T22:47:30Z
187,https://www.pib.gov.in/FactsheetDetails.aspx?Id=149224&reg=48&lang=2,,The Emergency in India,"Press Information Bureau, Government of India",,primary_document,,2026-09-22T22:47:31Z,,,unchecked,,0,,,0,2026-09-22T22:47:31Z
188,https://www.rappler.com/newsbreak/iq/how-marcos-silenced-media-press-freedom-martial-law/,,"FAST FACTS: How Marcos silenced, controlled the media during Martial Law",Rappler,,reporting,,2026-09-22T22:47:31Z,,,unchecked,,0,,,0,2026-09-22T22:47:31Z
189,https://cmfr-phil.org/media-ethics-responsibility/ethics/back-to-the-past-a-timeline-of-press-freedom/,,Back to the Past: A timeline of press freedom,Center for Media Freedom and Responsibility (CMFR),,reference,,2026-09-22T22:47:32Z,,,unchecked,,0,,,0,2026-09-22T22:47:32Z
190,https://www.washingtonpost.com/archive/politics/1980/07/31/s-korea-orders-purge-of-dissident-journalists/e0da51db-b285-4418-bd07-52f034a68daa/,,S. Korea Orders Purge of Dissident Journalists,The Washington Post,,reporting,1980-07-31,2026-09-22T22:47:32Z,,,unchecked,,0,,,0,2026-09-22T22:47:32Z
191,https://koreaherald.com/view.php?ud=20241213050077,,[Reporter's Notebook] Press freedoms taken for granted,The Korea Herald,,reporting,2024-12-13,2026-09-22T22:47:33Z,,,unchecked,,0,,,0,2026-09-22T22:47:33Z
192,https://www.article19.org/data/files/pdfs/publications/burma-censorship-prevails.pdf,,Censorship Prevails: Political Deadlock and Economic Transition in Burma,ARTICLE 19,,reference,,2026-09-22T22:47:33Z,,,unchecked,,0,,,0,2026-09-22T22:47:33Z
193,https://www.irrawaddy.com/news/burma/dark-cloud-censorship-burma.html,,Under a Dark Cloud: Censorship in Burma,The Irrawaddy,,reporting,,2026-09-22T22:47:34Z,,,unchecked,,0,,,0,2026-09-22T22:47:34Z
194,https://www.upi.com/Archives/1989/06/14/China-expels-two-American-journalists/6046143021168/,,China expels two American journalists,UPI Archives,,reporting,1989-06-14,2026-09-22T22:47:35Z,,,unchecked,,0,,,0,2026-09-22T22:47:35Z
195,https://www.ebsco.com/research-starters/history/history-censorship-israel/,,History of Censorship in Israel,EBSCO Research Starters,,reference,,2026-09-22T22:47:35Z,,,unchecked,,0,,,0,2026-09-22T22:47:35Z
196,https://adb.anu.edu.au/biography/calwell-arthur-augustus-9667,,"Calwell, Arthur Augustus (1896-1973)","Australian Dictionary of Biography, Australian National University",,reference,,2026-09-22T22:47:36Z,,,unchecked,,0,,,0,2026-09-22T22:47:36Z
197,https://www.emelbourne.net.au/biogs/EM01578b.htm,,War: Censorship and Propaganda,"eMelbourne: The Encyclopedia of Melbourne, University of Melbourne",,reference,,2026-09-22T22:47:36Z,,,unchecked,,0,,,0,2026-09-22T22:47:36Z
198,https://encyclopedia.ushmm.org/content/en/timeline-event/holocaust/1933-1938/editors-law,,Editors Law,"United States Holocaust Memorial Museum, Holocaust Encyclopedia",,reference,,2026-09-22T22:47:37Z,,,unchecked,,0,,,0,2026-09-22T22:47:37Z
199,https://www.history.com/articles/richard-nixon-enemies-list-who-was-on-it,,"What Was Richard Nixon's 'Enemies List', and Who Was on It?",HISTORY (A&E Networks),,reporting,,2026-09-22T22:47:37Z,,,unchecked,,0,,,0,2026-09-22T22:47:37Z
200,https://www.hrw.org/reports/1991/us3/,,Human Rights Watch: Freedom of Expression and the War,Human Rights Watch,,reference,1991-09-01,2026-09-22T22:47:38Z,,,unchecked,,0,,,0,2026-09-22T22:47:38Z
201,https://www.pbs.org/wgbh/pages/frontline/gulf/appendix/press.html,,The Uncensored War: Press Coverage of the Gulf War,PBS Frontline,,reporting,1996-01-09,2026-09-22T22:47:38Z,,,unchecked,,0,,,0,2026-09-22T22:47:38Z
202,https://www.esd.whs.mil/Portals/54/Documents/FOID/Reading%20Room/Administration_and_Management/08-F-1048_Report_and_Commentary_on_the_Embedding_04-23-2003.pdf?ver=2017-05-15-135555-830,,Public Affairs Guidance on Embedding Media During Possible Future Operations,"U.S. Department of Defense, Office of the Assistant Secretary of Defense for Public Affairs",,primary_document,2003-02-10,2026-09-22T22:47:39Z,,,unchecked,,0,,,0,2026-09-22T22:47:39Z
203,https://www.rcfp.org/reporter-judith-miller-jailed-refusing-reveal-plame-case-source/,,Reporter Judith Miller Jailed for Refusing to Reveal Plame Case Source,Reporters Committee for Freedom of the Press,,reference,2005-07-06,2026-09-22T22:47:39Z,,,unchecked,,0,,,0,2026-09-22T22:47:39Z
204,https://rsf.org/en/prison-judith-miller-dark-day-freedom-press,,Prison for Judith Miller: a dark day for freedom of the press,Reporters Without Borders (RSF),,reference,2005-07-07,2026-09-22T22:47:40Z,,,unchecked,,0,,,0,2026-09-22T22:47:40Z
205,https://www.aclu.org/news/free-speech/chelsea-manning-case-timeline,,The Chelsea Manning Case: A Timeline,American Civil Liberties Union,,reference,2017-01-17,2026-09-22T22:47:40Z,,,unchecked,,0,,,0,2026-09-22T22:47:40Z
206,https://abcnews.com/Blotter/john-kiriakou-30-months/story?id=18314999,,Former CIA Officer Gets 30 Months in Prison for Leak,ABC News,,reporting,2013-01-25,2026-09-22T22:47:41Z,,,unchecked,,0,,,0,2026-09-22T22:47:41Z
207,https://www.aljazeera.com/news/2013/5/14/us-government-seized-ap-phone-records,,US government 'seized AP phone records',Al Jazeera,,reporting,2013-05-14,2026-09-22T22:47:41Z,,,unchecked,,0,,,0,2026-09-22T22:47:41Z
208,https://www.lawfaremedia.org/article/ap-doj-secretly-obtained-ap-reporters-phone-call-records,,AP: DOJ Secretly Obtained AP Reporters' Phone Call Records,Lawfare,,reference,2013-05-14,2026-09-22T22:47:42Z,,,unchecked,,0,,,0,2026-09-22T22:47:42Z
209,https://www.rcfp.org/justice-search-warrant-relied-probable-cause-criminal-conduct-fox-ne/,,Justice search warrant relied on probable cause of criminal conduct by Fox News journalist,Reporters Committee for Freedom of the Press,,reference,2013-05-20,2026-09-22T22:47:42Z,,,unchecked,,0,,,0,2026-09-22T22:47:42Z
210,https://cpj.org/2013/05/cpj-alarmed-by-us-justice-scrutiny-of-fox-news-rep/,,CPJ alarmed by U.S. Justice scrutiny of Fox News reporter,Committee to Protect Journalists,,reference,2013-05-20,2026-09-22T22:47:43Z,,,unchecked,,0,,,0,2026-09-22T22:47:43Z
211,https://freedom.press/issues/the-james-risen-case-and-eric-holders-tarnished-press-freedom-legacy/,,The James Risen case and Eric Holder's tarnished press freedom legacy,Freedom of the Press Foundation,,reference,2014-10-17,2026-09-22T22:47:44Z,,,unchecked,,0,,,0,2026-09-22T22:47:44Z
212,https://www.cbsnews.com/news/official-prosecutors-will-subpoena-reporter-james-risen,,Official: Prosecutors will subpoena reporter James Risen,CBS News,,reporting,2014-01-16,2026-09-22T22:47:44Z,,,unchecked,,0,,,0,2026-09-22T22:47:44Z
213,https://abcnews.com/Politics/white-house-suspends-credentials-cnn-correspondent-jim-acosta/story?id=59045396,,White House suspends credentials for CNN correspondent Jim Acosta,ABC News,,reporting,2018-11-08,2026-09-22T22:47:45Z,,,unchecked,,0,,,0,2026-09-22T22:47:45Z
214,https://www.aljazeera.com/amp/news/2018/11/16/judge-orders-white-house-to-temporarily-return-cnns-acosta-pass,,Judge orders White House to temporarily return CNN's Acosta pass,Al Jazeera,,reporting,2018-11-16,2026-09-22T22:47:45Z,,,unchecked,,0,,,0,2026-09-22T22:47:45Z
215,https://abcnews.com/Politics/julian-assange-charged-18-count-indictment-wikileaks-disclosures/story?id=63234593,,Julian Assange charged with violating Espionage Act in 18-count indictment,ABC News,,reporting,2019-05-23,2026-09-22T22:47:46Z,,,unchecked,,0,,,0,2026-09-22T22:47:46Z
216,https://gulfnews.com/amp/world/americas/wikileaks-julian-assange-to-be-freed-after-pleading-guilty-to-us-espionage-charge-1.1719284494426,,WikiLeaks' Julian Assange to be freed after pleading guilty to US espionage charge,Gulf News,,reporting,2024-06-25,2026-09-22T22:47:46Z,,,unchecked,,0,,,0,2026-09-22T22:47:46Z
217,https://rsf.org/en/turkey-latest-escalation-102-media-outlets-closed-decree,,"Turkey: in latest escalation, 102 media outlets closed by decree",Reporters Without Borders (RSF),,reference,2016-10-29,2026-09-22T22:47:47Z,,,unchecked,,0,,,0,2026-09-22T22:47:47Z
218,https://www.hrw.org/report/2016/12/15/silencing-turkeys-media/governments-deepening-assault-critical-journalism,,Silencing Turkey's Media,Human Rights Watch,,reference,2016-12-15,2026-09-22T22:47:47Z,,,unchecked,,0,,,0,2026-09-22T22:47:47Z
219,https://www.refworld.org/reference/countryrep/cpj/1999/en/56364,,Outliving Abacha: Six Nigerian journalists' prison stories,Committee to Protect Journalists,,reference,1999-03-01,2026-09-22T22:47:48Z,,,unchecked,,0,,,0,2026-09-22T22:47:48Z
220,https://ifex.org/freed-journalist-chris-anyanwu-calls-for-democracy/,,Freed journalist Chris Anyanwu calls for democracy,IFEX,,reference,1998-07-01,2026-09-22T22:47:48Z,,,unchecked,,0,,,0,2026-09-22T22:47:48Z
221,https://www.hrw.org/news/1998/11/02/human-rights-watch-malaysia-its-not-just-trial,,Human Rights Watch On Malaysia: It's Not Just The Trial,Human Rights Watch,,reference,1998-11-02,2026-09-22T22:47:49Z,,,unchecked,,0,,,0,2026-09-22T22:47:49Z
222,https://cpj.org/2001/03/attacks-on-the-press-2000-malaysia/,,Attacks on the Press 2000: Malaysia,Committee to Protect Journalists,,reference,2001-03-01,2026-09-22T22:47:49Z,,,unchecked,,0,,,0,2026-09-22T22:47:49Z
223,https://cpj.org/2001/03/gazprom-completes-ntv-takeover/,,Gazprom completes NTV takeover,Committee to Protect Journalists,,reference,2001-04-14,2026-09-22T22:47:50Z,,,unchecked,,0,,,0,2026-09-22T22:47:50Z
224,https://www.refworld.org/reference/countryrep/freehou/2011/en/83645,,License to Censor: The use of media regulation to restrict press freedom - Zimbabwe,Freedom House,,reference,2011-01-01,2026-09-22T22:47:51Z,,,unchecked,,0,,,0,2026-09-22T22:47:51Z
225,https://www.rferl.org/a/1071874.html,,"Russia: Prominent Journalist, Kremlin Critic, Shot Dead In Moscow",Radio Free Europe/Radio Liberty,,reporting,2006-10-07,2026-09-22T22:47:51Z,,,unchecked,,0,,,0,2026-09-22T22:47:51Z
226,https://www.aljazeera.com/news/2008/11/17/russia-charges-journalist-killers,,Russia charges journalist 'killers',Al Jazeera,,reporting,2008-11-17,2026-09-22T22:47:52Z,,,unchecked,,0,,,0,2026-09-22T22:47:52Z
227,https://www.rferl.org/a/politkovskaya-russia-murder-policeman-11-years/24798543.html,,Ex-Policeman Gets 11 Years Over Politkovskaya Murder,Radio Free Europe/Radio Liberty,,reporting,2012-12-16,2026-09-22T22:47:52Z,,,unchecked,,0,,,0,2026-09-22T22:47:52Z
228,https://pressgazette.co.uk/archive-content/iran-elections-journalists-expelled-and-jailed-in-press-crackdown/,,Iran elections: Journalists expelled and jailed in press crackdown,Press Gazette,,reporting,2009-06-22,2026-09-22T22:47:53Z,,,unchecked,,0,,,0,2026-09-22T22:47:53Z
229,https://www.npr.org/2009/07/14/106555883/covering-iran-without-a-press-pass,,Covering Iran Without A Press Pass,NPR,,reporting,2009-07-14,2026-09-22T22:47:53Z,,,unchecked,,0,,,0,2026-09-22T22:47:53Z
230,https://www.npr.org/2011/01/11/132833404/hungary-measures-draw-fears-of-autocratic-rule,,Hungary Measures Draw Fears Of Autocratic Rule,NPR,,reporting,2011-01-11,2026-09-22T22:47:54Z,,,unchecked,,0,,,0,2026-09-22T22:47:54Z
231,https://latamjournalismreview.org/articles/ecuadors-communications-law-has-sanctioned-675-media-outlets-and-journalists-in-four-years/,,Ecuador's communications law has sanctioned 675 media outlets and journalists in four years,"LatAm Journalism Review, Knight Center for Journalism in the Americas",,reference,2017-06-25,2026-09-22T22:47:54Z,,,unchecked,,0,,,0,2026-09-22T22:47:54Z
232,https://cpj.org/reports/2018/07/u-turn-moreno-steers-ecuador-away-correa-media-communication-law/,,The U-turn: Moreno steers Ecuador away from Correa's media repression,Committee to Protect Journalists,,reference,2018-07-24,2026-09-22T22:47:55Z,,,unchecked,,0,,,0,2026-09-22T22:47:55Z
233,https://www.aljazeera.com/news/2013/12/30/al-jazeera-journalists-arrested-in-egypt,,Al Jazeera journalists arrested in Egypt,Al Jazeera,,reporting,2013-12-30,2026-09-22T22:47:55Z,,,unchecked,,0,,,0,2026-09-22T22:47:55Z
